ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,year,times_listened
2020-12-04T09:28:16Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",101092,IN,223.176.23.175,unknown,Benedictus,2CELLOS,In2ition,spotify:track:6wXWzOIf6gOnyqJMT3VZah,,,,trackdone,endplay,True,,False,1607073991833,False,2020,1.0
2020-12-04T09:33:10Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",291413,IN,223.176.23.175,unknown,With Or Without You,2CELLOS,2Cellos,spotify:track:1uC8D2peyTZAL8NjfnBj1D,,,,clickrow,trackdone,True,,False,1607074097286,False,2020,19.0
2020-12-04T09:38:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",338813,IN,223.176.23.175,unknown,Clocks (feat. Lang Lang),2CELLOS,In2ition,spotify:track:1hV0OaP8mIl6lYJqSep9M2,,,,trackdone,trackdone,True,,False,1607074389413,False,2020,1.0
2020-12-04T09:39:23Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",32742,IN,223.176.23.175,unknown,The Trooper (Overture),2CELLOS,Celloverse,spotify:track:2LfMWfjk9wIGv9sGTjhg85,,,,trackdone,endplay,True,,False,1607074728684,False,2020,3.0
2020-12-07T07:43:28Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",218398,IN,27.60.202.63,unknown,Cha-Ching (Till We Grow Older),Imagine Dragons,Night Visions,spotify:track:6AynCuiHTQuVMYN2re6jcS,,,,playbtn,endplay,True,,False,1607326239923,False,2020,3.0
2020-12-07T07:43:50Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2006,IN,27.60.202.63,unknown,Gold,Imagine Dragons,Smoke + Mirrors,spotify:track:4xrzG4pw9JN8BJqqjurcPs,,,,fwdbtn,fwdbtn,True,,False,1607327028084,False,2020,3.0
2020-12-07T07:43:51Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",532,IN,27.60.202.63,unknown,Real Life,Imagine Dragons,Origins,spotify:track:7JAzAyjbJFPznEFdqpa1Si,,,,fwdbtn,fwdbtn,True,,False,1607327030253,False,2020,3.0
2020-12-07T07:43:54Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",695,IN,27.60.202.63,unknown,Birds (feat. Elisa),Imagine Dragons,Birds,spotify:track:2uZVfvOK7MTjBTRICYmpso,,,,fwdbtn,fwdbtn,True,,False,1607327033139,False,2020,20.0
2020-12-07T07:44:01Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1168,IN,27.60.202.63,unknown,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,Origins,spotify:track:2bzitsPcImYC6DZWvvLCQi,,,,fwdbtn,fwdbtn,True,,False,1607327038331,False,2020,8.0
2020-12-07T07:46:10Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",123019,IN,27.60.202.63,unknown,Machine,Imagine Dragons,Origins,spotify:track:4uGY9CqDtGtaTTLg1cgsWD,,,,fwdbtn,fwdbtn,True,,False,1607327041026,False,2020,2.0
2020-12-07T07:46:12Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2556,IN,27.60.202.63,unknown,Only,Imagine Dragons,Origins,spotify:track:1uRBbjQ3uNFXCncWyNomHf,,,,fwdbtn,fwdbtn,True,,False,1607327168805,False,2020,8.0
2020-12-07T07:46:15Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2532,IN,27.60.202.63,unknown,West Coast,Imagine Dragons,Origins,spotify:track:2nkoWsTZa8LKPNGdjI5uxj,,,,fwdbtn,fwdbtn,True,,False,1607327171650,False,2020,3.0
2020-12-07T07:46:19Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2936,IN,27.60.202.63,unknown,Burn Out,Imagine Dragons,Origins,spotify:track:5Q7zuH8VNu7aLappSusPu6,,,,fwdbtn,fwdbtn,True,,False,1607327174533,False,2020,5.0
2020-12-07T07:51:12Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",98891,IN,27.60.202.63,unknown,Believer (feat. Lil Wayne),Imagine Dragons,Believer (feat. Lil Wayne),spotify:track:2sU9EjevkrU9OkPZudvFNN,,,,trackdone,fwdbtn,True,,False,1607327371308,False,2020,14.0
2020-12-07T07:51:23Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",10879,IN,27.60.202.63,unknown,I’m So Sorry,Imagine Dragons,Smoke + Mirrors,spotify:track:7oTQ4d0UJeH8LOyvpfd5uW,,,,fwdbtn,endplay,True,,False,1607327471771,False,2020,4.0
2020-12-07T08:57:24Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",3067,IN,27.60.202.63,unknown,I Can't Stand The Rain,Ann Peebles,I Can't Stand The Rain,spotify:track:4UdUvHcapZYYIwifOgNTmn,,,,clickrow,endplay,False,,False,1607331440846,False,2020,1.0
2020-12-07T08:57:32Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",7544,IN,27.60.202.63,unknown,Tir Ha mor,Gwenno,Le Kov,spotify:track:2xDphPzzpFFW9p3quZGb5R,,,,clickrow,endplay,False,,False,1607331444049,False,2020,1.0
2020-12-07T10:07:41Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",116757,IN,27.60.202.63,unknown,Restless Year,Ezra Furman,Perpetual Motion People,spotify:track:3aOqxUnZ6LI5dxQ3iqAQ6C,,,,clickrow,logout,False,,False,1607331482553,False,2020,19.0
2020-12-08T14:47:00Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",36972,IN,223.176.17.71,unknown,The Umbrella Academy - Main Theme,Geek Music,The Umbrella Academy - Main Theme,spotify:track:3SNSdKEXrpATAOY1oszDjv,,,,clickrow,endplay,True,,False,1607438782501,False,2020,1.0
2020-12-08T14:47:06Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",5200,IN,223.176.17.71,unknown,Here Comes the End (feat. Judith Hill),Gerard Way,Here Comes the End (feat. Judith Hill),spotify:track:0klnCzWGjoRQBjoPYe44Gl,,,,clickrow,endplay,True,,False,1607438820526,False,2020,1.0
2020-12-08T14:47:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1559,IN,223.176.17.71,unknown,Hazy Shade of Winter (feat. Ray Toro),Gerard Way,Hazy Shade of Winter (feat. Ray Toro),spotify:track:1tBZnhDT8xbgJTs43FiqrD,,,,clickrow,endplay,True,,False,1607438826298,False,2020,1.0
2020-12-08T14:47:11Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2659,IN,223.176.17.71,unknown,Kill Of The Night,Gin Wigmore,Gravel & Wine,spotify:track:2m17BTWlZq0wtS9cpJsCfM,,,,clickrow,endplay,True,,False,1607438828137,False,2020,1.0
2020-12-08T14:47:16Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",4795,IN,223.176.17.71,unknown,Saturday Night,Bay City Rollers,Shang-A-Lang,spotify:track:78zYiMv9yNTHgmm6kaUPCm,,,,clickrow,endplay,True,,False,1607438831327,False,2020,1.0
2020-12-08T14:47:17Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1257,IN,223.176.17.71,unknown,All My Heroes - Radio Edit,Naeleck,All My Heroes,spotify:track:0TRmtiR9q6XnYDzXmoMpGC,,,,clickrow,endplay,True,,False,1607438836349,False,2020,2.0
2020-12-08T14:47:19Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",0,IN,223.176.17.71,unknown,Run Boy Run,Woodkid,The Golden Age,spotify:track:0boS4e6uXwp3zAvz1mLxZS,,,,clickrow,endplay,True,,False,1607438837945,False,2020,50.0
2020-12-08T14:47:22Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2752,IN,223.176.17.71,unknown,Wicked Games (feat. Anna Naklab) - Radio Edit,Parra for Cuva,Wicked Games (feat. Anna Naklab),spotify:track:6JrAEmBFd61eYIGVOSPnT4,,,,clickrow,endplay,True,,False,1607438839277,False,2020,1.0
2020-12-08T14:47:24Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1472,IN,223.176.17.71,unknown,This Year's Love,David Gray,White Ladder,spotify:track:1dQOMZz9SkT7ig0w65lQWC,,,,clickrow,endplay,True,,False,1607438842814,False,2020,1.0
2020-12-08T14:47:27Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1933,IN,223.176.17.71,unknown,Everybody (Backstreet's Back) - Extended Version,Backstreet Boys,The Hits--Chapter One,spotify:track:3tH03v5SIWaglfE3rzXzeB,,,,clickrow,endplay,True,,False,1607438844648,False,2020,2.0
2020-12-08T14:47:28Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",666,IN,223.176.17.71,unknown,Polk Salad Annie,Tony Joe White,Black & White,spotify:track:0jtz7Ia3HahOqXWnKad0rn,,,,clickrow,endplay,True,,False,1607438847439,False,2020,2.0
2020-12-08T14:47:44Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1126,IN,223.176.17.71,unknown,The Order Of Death - 2011 - Remaster,Public Image Ltd.,This Is What You Want . . . This Is What You Get,spotify:track:6LM5C6vEAwfAlaobFOURz7,,,,clickrow,endplay,True,,False,1607438862854,False,2020,1.0
2020-12-08T14:47:47Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1964,IN,223.176.17.71,unknown,Rocket Fuel (feat. De La Soul),DJ Shadow,Rocket Fuel (feat. De La Soul),spotify:track:3ZTRTKx8uqpzqqWOA3JyNN,,,,clickrow,endplay,True,,False,1607438864677,False,2020,1.0
2020-12-08T14:47:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2074,IN,223.176.17.71,unknown,"Hold On, I'm Comin'",Sam & Dave,"Hold On, I'm Comin'",spotify:track:6PgVDY8GTkxF3GmhVGPzoB,,,,clickrow,endplay,True,,False,1607438867349,False,2020,2.0
2020-12-08T14:47:50Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1196,IN,223.176.17.71,unknown,Won't Be Long - As heard in the Netflix series The Umbrella Academy,Aretha Franklin,Aretha In Person with The Ray Bryant Combo (Expanded Edition),spotify:track:2LGyCIiVEF4ao8awkeS4dI,,,,clickrow,endplay,True,,False,1607438869637,False,2020,2.0
2020-12-08T14:47:52Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",624,IN,223.176.17.71,unknown,Twistin' the Night Away,Sam Cooke,Twistin' the Night Away,spotify:track:7FS541dJh3iQAEXEZoDhE6,,,,clickrow,endplay,True,,False,1607438871189,False,2020,2.0
2020-12-08T14:49:10Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",71745,IN,223.176.17.71,unknown,Pepper,Butthole Surfers,Electriclarryland,spotify:track:1ng36571Iyov4HBxUClySn,,,,clickrow,endplay,True,,False,1607438878614,False,2020,3.0
2020-12-08T14:49:32Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",20916,IN,223.176.17.71,unknown,Wicked Games,Ramin Djawadi,Westworld: Season 3 (Music From The HBO Series),spotify:track:29mrsJanlVWcZDe9gP6NJ6,,,,clickrow,endplay,True,,False,1607438951134,False,2020,7.0
2020-12-08T14:59:42Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",103563,IN,223.176.17.71,unknown,Free Will,Ramin Djawadi,Westworld: Season 3 (Music From The HBO Series),spotify:track:5TaWLRi2cavLKBW8VAvy74,,,,trackdone,endplay,True,,False,1607439410567,False,2020,1.0
2020-12-08T14:59:46Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2543,IN,223.176.17.71,unknown,Golden Brown,The Stranglers,La Folie,spotify:track:2AX5E86cn9n2dgioZEjirI,,,,clickrow,endplay,True,,False,1607439582756,False,2020,2.0
2020-12-08T14:59:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2604,IN,223.176.17.71,unknown,Major Tom - Coming Home,Peter Schilling,The Different Story (World Of Lust And Crime),spotify:track:709ffFK4o4MtG1NKoLvOma,,,,clickrow,endplay,True,,False,1607439586141,False,2020,1.0
2020-12-08T14:59:51Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1592,IN,223.176.17.71,unknown,Blood Like Lemonade,Morcheeba,Blood Like Lemonade,spotify:track:6V472EZ0ymkw3zEDOqlIew,,,,clickrow,endplay,True,,False,1607439589160,False,2020,1.0
2020-12-08T14:59:52Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1425,IN,223.176.17.71,unknown,Right Back Where We Started From,Maxine Nightingale,Right Back Where We Started From,spotify:track:00s8dO3RWrFkBqC9JIy6ag,,,,clickrow,endplay,True,,False,1607439591275,False,2020,1.0
2020-12-08T17:29:26Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",154671,IN,223.176.17.71,unknown,Feel Something (feat. Duncan Laurence),Armin van Buuren,Feel Something (feat. Duncan Laurence),spotify:track:5VNcKdmfAAsfbxbuo1Y7Vl,,,,playbtn,trackdone,True,,False,1607448412741,False,2020,30.0
2020-12-08T19:15:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",12620,IN,223.176.20.85,unknown,The Answer (featuring Arthur Baker & Victor Simonelli),Chris Lake,The Answer (featuring Arthur Baker & Victor Simonelli),spotify:track:5whiPPRn248jYANBCMzQoB,,,,trackdone,fwdbtn,True,,False,1607454928535,False,2020,1.0
2020-12-08T19:18:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",190107,IN,223.176.20.85,unknown,Spa,Icona Pop,Spa,spotify:track:5KodOrv9iFso1iYp82eVhF,,,,fwdbtn,trackdone,True,,False,1607454940158,False,2020,4.0
2020-12-08T19:19:01Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",12760,IN,223.176.20.85,unknown,Nothing For Free,Pendulum,Nothing For Free,spotify:track:7eJqLdEQ96D5Xzc406xkeZ,,,,trackdone,fwdbtn,True,,False,1607455129727,False,2020,1.0
2020-12-08T19:23:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",185837,IN,223.176.20.85,unknown,skate depot,Channel Tres,skate depot,spotify:track:5L9q6ezwkinZ47fUwj2Jfl,,,,fwdbtn,trackdone,True,,False,1607455202454,False,2020,1.0
2020-12-08T19:26:37Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",211935,IN,223.176.20.85,unknown,Apricots,Bicep,Apricots,spotify:track:73X9X7kDgsm4YeHpc8prf6,,,,trackdone,trackdone,True,,False,1607455386733,False,2020,1.0
2020-12-08T19:29:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",181507,IN,223.176.20.85,unknown,Envious,Aluna,Renaissance,spotify:track:5qW3tkBTtvjBSZIBR51yIs,,,,trackdone,backbtn,True,,False,1607455597593,False,2020,6.0
2020-12-08T19:31:28Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",108456,IN,223.176.20.85,unknown,Too Many Nights (with JC Stewart),220 KID,Too Many Nights (with JC Stewart),spotify:track:13YIDpKrL2caqJ3YF52uzJ,,,,backbtn,trackdone,True,,False,1607455780534,False,2020,11.0
2020-12-08T19:31:41Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",12702,IN,223.176.20.85,unknown,i miss u (with Au/Ra),Jax Jones,i miss u (with Au/Ra),spotify:track:7CH8J4ulT49UfZwSDSkSZA,,,,trackdone,backbtn,True,,False,1607455887666,False,2020,10.0
2020-12-08T19:31:44Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",784,IN,223.176.20.85,unknown,LUCID,Rina Sawayama,LUCID,spotify:track:5DVATjQZPVsm5kWbrPmekU,,,,backbtn,backbtn,True,,False,1607455902832,False,2020,1.0
2020-12-08T19:31:45Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",0,IN,223.176.20.85,unknown,All On Me (feat. Zhu),Tchami,Year Zero,spotify:track:5ad6HGAiatmKHXMI0OSodk,,,,backbtn,backbtn,True,,False,1607455905242,False,2020,1.0
2020-12-08T19:31:45Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",0,IN,223.176.20.85,unknown,Some Say - Felix Jaehn Remix,Nea,Some Say,spotify:track:7C1trmcQQ5n5RNy4l6ziCv,,,,backbtn,backbtn,True,,False,1607455904408,False,2020,1.0
2020-12-08T19:31:46Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",0,IN,223.176.20.85,unknown,The Feelings,Boye & Sigvardt,The Feelings,spotify:track:4hGZ3RITe8oHRKeancaA1h,,,,backbtn,backbtn,True,,False,1607455906182,False,2020,1.0
2020-12-08T19:31:48Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",400,IN,223.176.20.85,unknown,All 4 Love (feat. Tasty Lopez),Mark Knight,All 4 Love (feat. Tasty Lopez),spotify:track:0ib3Pdvgp2ZDk6nO1DC3sJ,,,,backbtn,backbtn,True,,False,1607455906853,False,2020,2.0
2020-12-08T19:36:55Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",1850,IN,223.176.20.85,unknown,Rain On Me - Purple Disco Machine Remix - Edit,Lady Gaga,Rain On Me,spotify:track:0dj5O3Nc6ONKWNd8mErvND,,,,playbtn,endplay,True,,False,1607456212922,False,2020,1.0
2020-12-08T19:42:14Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",157440,IN,223.176.20.85,unknown,Miss You,Tungevaag,Miss You,spotify:track:4odMGVNm2t07wwtzxKUlBc,,,,trackdone,trackdone,True,,False,1607456377936,False,2020,2.0
2020-12-08T19:45:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",174193,IN,223.176.20.85,unknown,Wonder,Shaun Dean,Wonder,spotify:track:6r3u99JfzeSrmnyHX5IB4A,,,,trackdone,trackdone,True,,False,1607456534257,False,2020,5.0
2020-12-08T19:47:21Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",135764,IN,223.176.20.85,unknown,Pump It Up,Endor,Pump It Up,spotify:track:0GiwV6v3AgJfdu59tj719Y,,,,trackdone,trackdone,True,,False,1607456706751,False,2020,3.0
2020-12-08T19:59:47Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",153644,IN,223.176.20.85,unknown,Blue,F4ST,Blue,spotify:track:2u1w0B0IoOhJUG50nyEbA9,,,,trackdone,trackdone,True,,False,1607457384058,False,2020,4.0
2020-12-08T19:59:57Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",41526,IN,223.176.20.85,unknown,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,Slow Down (feat. Jorja Smith),spotify:track:5PNvgiKSwMdjBsDsgFCFLX,,,,trackdone,backbtn,True,,False,1607457520900,False,2020,1.0
2020-12-08T20:03:33Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",17322,IN,223.176.20.85,unknown,Move,Toby Green,Move,spotify:track:59UIzXqoU2mvQtDWwrWlj2,,,,trackdone,unknown,True,,False,1607457787109,False,2020,2.0
2020-12-08T20:03:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",290,IN,223.176.20.85,unknown,Sing For You,Raven & Kreyn,Sing For You,spotify:track:6LlkK8kG5sOLdd9DXRnDnN,,,,fwdbtn,fwdbtn,True,,False,1607457802065,False,2020,1.0
2020-12-08T20:03:45Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",7233,IN,223.176.20.85,unknown,Round & Round,Yves V,Round & Round,spotify:track:2cE7I6BIi2GaVi5y0YYd5F,,,,fwdbtn,fwdbtn,True,,False,1607457804172,False,2020,1.0
2020-12-08T20:08:39Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",294250,IN,223.176.20.85,unknown,Electricity (feat. Dua Lipa) - MK Remix,Silk City,Electricity (feat. Dua Lipa),spotify:track:6JhJ3Qiw7sWE74MmSTbwkK,,,,fwdbtn,trackdone,True,,False,1607457825562,False,2020,2.0
2020-12-08T20:08:56Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",22207,IN,223.176.20.85,unknown,Ontas (Te Pago El Uber),Leandro Da Silva,Ontas (Te Pago El Uber),spotify:track:1WoYl4FAEAv4Sy0kTCRle4,,,,trackdone,fwdbtn,True,,False,1607458114265,False,2020,16.0
2020-12-08T20:14:16Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",166058,IN,223.176.20.85,unknown,Castles In The Sky,i_o,Castles In The Sky,spotify:track:4xZax8srPgsXV2mpMerqEk,,,,trackdone,fwdbtn,True,,False,1607458291343,False,2020,1.0
2020-12-08T20:17:14Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",178178,IN,223.176.20.85,unknown,Dare Me,NERVO,Dare Me,spotify:track:77BDJDKKWm11KXQh0Sv4Jf,,,,fwdbtn,trackdone,True,,False,1607458456552,False,2020,1.0
2020-12-08T20:19:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",160645,IN,223.176.20.85,unknown,This Groove,Oliver Heldens,This Groove,spotify:track:6ZvLKwgPKlyZtDPkTWjPI7,,,,trackdone,trackdone,True,,False,1607458629254,False,2020,1.0
2020-12-08T20:21:14Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",86135,IN,223.176.20.85,unknown,Enough Of You,Tujamo,Enough Of You,spotify:track:0mDINHqydpdNSyPKPCxB7z,,,,trackdone,fwdbtn,True,,False,1607458789137,False,2020,2.0
2020-12-08T20:22:37Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",76336,IN,223.176.20.85,unknown,You Know You Like It - Tchami Remix,AlunaGeorge,We Are Your Friends,spotify:track:0OpcI3rARLsNWgVbPdwHD9,,,,fwdbtn,fwdbtn,True,,False,1607458874480,False,2020,1.0
2020-12-08T21:54:43Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",200093,IN,106.211.187.188,unknown,Dream On Me - Roger Sanchez Remix,Ella Henderson,Dream On Me,spotify:track:1ml0dtE1KtsXacLt7NJkze,,,,trackdone,unexpected-exit,True,,False,1607459108647,False,2020,1.0
2020-12-08T21:54:43Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",0,IN,106.211.187.188,unknown,"Best Friend (feat. NERVO, The Knocks & ALISA UENO) - Remix",Sofi Tukker,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",spotify:track:72KFD0CLxKVBtzN0nq42Fm,,,,trackdone,unexpected-exit-while-paused,True,,False,1607459304109,False,2020,1.0
2020-12-09T08:33:04Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",6643,IN,106.211.188.54,unknown,Hand Covers Bruise,Trent Reznor and Atticus Ross,The Social Network,spotify:track:1v0uVPU6BWcbog5BiWLWVa,,,,clickrow,endplay,True,,False,1607502777186,False,2020,111.0
2020-12-09T08:33:08Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2513,IN,106.211.188.54,unknown,Gentle Rain Sounds - Loopable With No Fade,White Noise Radiance,Rain Sounds,spotify:track:3BW1MsfjliIPpTeEwuuYS8,,,,clickrow,endplay,True,,False,1607502784925,False,2020,2.0
2020-12-09T08:37:25Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",174938,IN,106.211.188.54,unknown,In Motion,Trent Reznor and Atticus Ross,The Social Network,spotify:track:50CgC2wKmbWm4WLQKY87oP,,,,clickrow,fwdbtn,True,,False,1607502789304,False,2020,129.0
2020-12-09T08:37:30Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",2038,IN,106.211.188.54,unknown,A Familiar Taste,Trent Reznor and Atticus Ross,The Social Network,spotify:track:1TNFOXxCmzx57mxZfuPOAN,,,,fwdbtn,backbtn,False,,False,1607503038177,False,2020,60.0
2020-12-09T08:44:06Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 10 API 29 (SAMSUNG, SM-T866N)",162688,IN,106.211.188.54,unknown,Peaceful Sounds,Study Radiance,Relaxing Music,spotify:track:3mIqJNmsTcWwM4osTt9L1d,,,,trackdone,fwdbtn,False,,False,1607503276337,False,2020,1.0
